"","month","day","begin_time","visitor_id","session_id","is_active","index","end_time"
"53","Dec","1","11:59:10","2304651","11714131",TRUE,53,"11:59:32"
"63","Dec","1","12:06:05","2304518","11714310",TRUE,63,"12:09:05"
"79","Dec","1","12:11:53","2304512","11714466",TRUE,79,"12:14:48"
"92","Dec","1","12:14:49","2304512","11714539",TRUE,92,"12:15:15"
"108","Dec","1","12:16:17","2304529","11714574",TRUE,108,"12:16:32"
"115","Dec","1","12:16:34","2304529","11714577",TRUE,115,"12:18:50"
"123","Dec","1","12:25:43","2304704","11714842",TRUE,123,"12:27:00"
"134","Dec","1","12:34:55","2304761","11715103",TRUE,134,"12:35:06"
"141","Dec","1","12:42:26","2304707","11715316",TRUE,141,"12:42:43"
"154","Dec","1","12:44:10","2304573","11715361",FALSE,154,"12:44:10"
"156","Dec","1","12:46:00","2304983","11715410",TRUE,156,"12:46:18"
"167","Dec","1","12:46:40","2304925","11715425",TRUE,167,"12:48:23"
"178","Dec","1","12:48:53","2304972","11715490",TRUE,178,"12:49:16"
"188","Dec","1","12:59:39","2304456","11715784",FALSE,188,"12:59:39"
"189","Dec","1","12:59:43","2304456","11715788",TRUE,189,"13:00:37"
"214","Dec","1","13:00:43","2304456","11715822",TRUE,214,"13:01:01"
"221","Dec","1","13:03:13","2304896","11715898",TRUE,221,"13:04:14"
"231","Dec","1","13:05:28","2304896","11715971",TRUE,231,"13:06:25"
"253","Dec","1","13:07:13","2304896","11716019",TRUE,253,"13:07:23"
"269","Dec","1","13:07:25","2304896","11716025",TRUE,269,"13:07:38"
"282","Dec","1","13:09:05","2304579","11716074",TRUE,282,"13:09:26"
"292","Dec","1","13:11:20","2304927","11716161",TRUE,292,"13:13:55"
"305","Dec","1","13:13:56","2304927","11716249",TRUE,305,"13:14:18"
"321","Dec","1","13:17:18","2304575","11716362",TRUE,321,"13:17:35"
"328","Dec","1","13:24:32","2304853","11716624",TRUE,328,"13:25:37"
"356","Dec","1","13:26:33","2304751","11716691",TRUE,356,"13:28:58"
"369","Dec","1","13:29:00","2304751","11716781",TRUE,369,"13:29:47"
"386","Dec","1","13:29:56","2305186","11716817",TRUE,386,"13:30:56"
"400","Dec","1","13:30:58","2305186","11716856",TRUE,400,"13:31:22"
"414","Dec","1","13:31:23","2305186","11716868",TRUE,414,"13:31:32"
"424","Dec","1","13:32:36","2304967","11716913",FALSE,424,"13:32:36"
"425","Dec","1","13:33:52","2305128","11716955",FALSE,425,"13:33:52"
"427","Dec","1","13:35:19","2304886","11717005",TRUE,427,"13:36:18"
"437","Dec","1","13:37:29","2304946","11717074",TRUE,437,"13:39:09"
"450","Dec","1","13:39:11","2304946","11717135",TRUE,450,"13:39:30"
"466","Dec","1","13:39:34","2305083","11717147",FALSE,466,"13:39:34"
"467","Dec","1","13:40:49","2304962","11717184",TRUE,467,"13:41:16"
"477","Dec","1","13:41:27","2305141","11717210",TRUE,477,"13:41:43"
"490","Dec","1","13:42:18","2304657","11717242",TRUE,490,"13:43:57"
"500","Dec","1","13:44:04","2305180","11717318",FALSE,500,"13:44:04"
"501","Dec","1","13:44:44","2305275","11717342",TRUE,501,"13:44:54"
"511","Dec","1","13:46:17","2305083","11717402",FALSE,511,"13:46:17"
"512","Dec","1","13:47:22","2305179","11717444",TRUE,512,"13:49:00"
"538","Dec","1","13:49:23","2304787","11717519",TRUE,538,"13:50:15"
"551","Dec","1","13:50:17","2304787","11717551",TRUE,551,"13:50:48"
"561","Dec","1","13:54:30","2305250","11717710",TRUE,561,"13:54:50"
"574","Dec","1","13:55:55","2304933","11717763",TRUE,574,"13:56:27"
"590","Dec","1","13:56:55","2305178","11717795",TRUE,590,"13:57:15"
"600","Dec","1","13:57:52","2304840","11717832",TRUE,600,"13:58:06"
"610","Dec","1","13:58:10","2305299","11717845",TRUE,610,"13:58:35"
"624","Dec","1","13:58:45","2305497","11717863",TRUE,624,"13:59:17"
"637","Dec","1","14:00:10","2304710","11717923",TRUE,637,"14:00:57"
"656","Dec","1","14:03:00","2305265","11718022",TRUE,656,"14:03:22"
"669","Dec","1","14:04:11","2304829","11718067",FALSE,669,"14:04:11"
"670","Dec","1","14:04:20","2304829","11718071",TRUE,670,"14:04:52"
"683","Dec","1","14:06:51","2305110","11718170",TRUE,683,"14:07:12"
"696","Dec","1","14:09:12","2305238","11718242",TRUE,696,"14:09:37"
"704","Dec","1","14:11:35","2305437","11718336",TRUE,704,"14:12:18"
"714","Dec","1","14:14:59","2305559","11718459",TRUE,714,"14:15:09"
"724","Dec","1","14:17:16","2305332","11718550",TRUE,724,"14:17:45"
"737","Dec","1","14:18:19","2305232","11718589",TRUE,737,"14:18:36"
"750","Dec","1","14:21:40","2304553","11718700",TRUE,750,"14:22:13"
"763","Dec","1","14:26:38","2305331","11718848",TRUE,763,"14:29:24"
"776","Dec","1","14:29:25","2305331","11718930",TRUE,776,"14:29:56"
"792","Dec","1","14:32:27","2305592","11719026",TRUE,792,"14:36:20"
"803","Dec","1","14:36:21","2305592","11719163",TRUE,803,"14:36:46"
"819","Dec","1","14:36:51","2305593","11719184",TRUE,819,"14:37:05"
"832","Dec","1","14:40:27","2305479","11719292",TRUE,832,"14:41:06"
"842","Dec","1","14:41:08","2305479","11719310",TRUE,842,"14:41:50"
"852","Dec","1","14:42:03","2305401","11719338",FALSE,852,"14:42:03"
"853","Dec","1","14:42:14","2305401","11719350",TRUE,853,"14:42:39"
"863","Dec","1","14:43:55","2305068","11719399",TRUE,863,"14:44:31"
"873","Dec","1","14:45:37","2305509","11719452",TRUE,873,"14:45:56"
"884","Dec","1","14:49:59","2305782","11719582",TRUE,884,"14:50:49"
"895","Dec","1","14:50:51","2305782","11719607",TRUE,895,"14:51:23"
"911","Dec","1","14:52:14","2305518","11719651",TRUE,911,"14:52:25"
"918","Dec","1","14:52:49","2305501","11719666",TRUE,918,"14:53:06"
"928","Dec","1","14:53:47","2305823","11719698",FALSE,928,"14:53:47"
"929","Dec","1","14:56:22","2305501","11719780",TRUE,929,"14:56:30"
"939","Dec","1","15:03:21","2305274","11719972",TRUE,939,"15:03:35"
"952","Dec","1","15:06:43","2305315","11720065",TRUE,952,"15:06:53"
"962","Dec","1","15:11:00","2305117","11720180",TRUE,962,"15:11:41"
"972","Dec","1","15:19:24","2304771","11720399",TRUE,972,"15:19:44"
"982","Dec","1","15:24:23","2305731","11720545",TRUE,982,"15:24:33"
"989","Dec","1","15:37:43","2305781","11720969",TRUE,989,"15:38:36"
"999","Dec","1","15:38:55","2305844","11720999",TRUE,999,"15:41:19"
"1012","Dec","1","15:41:29","2305769","11721087",TRUE,1012,"15:42:07"
"1025","Dec","1","15:46:48","2304876","11721251",TRUE,1025,"15:47:03"
"1035","Dec","1","15:49:03","2306085","11721324",TRUE,1035,"15:49:23"
"1042","Dec","1","15:49:58","2305869","11721340",TRUE,1042,"15:50:20"
"1055","Dec","1","15:54:08","2306056","11721441",TRUE,1055,"15:54:35"
"1068","Dec","1","15:58:29","2305760","11721550",TRUE,1068,"15:59:02"
