"","month","day","begin_time","visitor_id","session_id","is_active","index","end_time"
"1283","May","1","17:22:47","1837061","9419101",TRUE,1283,"17:23:22"
"1293","May","1","17:30:06","1839196","9419328",TRUE,1293,"17:31:00"
"1303","May","1","17:33:06","1838099","9419409",TRUE,1303,"17:33:29"
"1311","May","1","17:37:50","1839613","9419548",TRUE,1311,"17:39:15"
"1321","May","1","17:53:37","1839677","9420023",TRUE,1321,"17:54:44"
"1328","May","1","17:54:52","1839621","9420059",TRUE,1328,"17:56:24"
"1388","May","1","18:23:09","1839485","9420556",TRUE,1388,"18:25:15"
"1398","May","1","18:27:18","1839571","9420595",TRUE,1398,"18:28:03"
"1405","May","1","18:51:58","1839708","9420858",TRUE,1405,"18:52:08"
"1507","May","1","18:52:53","1839708","9420867",TRUE,1507,"18:54:55"
"1750","May","2","10:56:08","1840015","9422458",TRUE,1750,"10:57:35"
"1760","May","2","11:02:32","1839981","9422704",TRUE,1760,"11:03:47"
"1770","May","2","11:06:01","1840195","9422808",TRUE,1770,"11:07:30"
"1780","May","2","11:11:30","1840323","9422978",TRUE,1780,"11:12:36"
"1796","May","2","11:24:50","1840332","9423310",TRUE,1796,"11:29:40"
"1816","May","2","11:32:13","1840275","9423548",TRUE,1816,"11:33:16"
"1824","May","2","11:41:56","1840746","9423862",TRUE,1824,"11:44:14"
"1831","May","2","11:44:35","1840658","9423938",TRUE,1831,"11:44:41"
"1936","May","2","11:45:19","1840658","9423961",TRUE,1936,"11:45:57"
"1944","May","2","11:45:59","1840658","9423982",TRUE,1944,"11:46:07"
"1952","May","2","11:46:13","1840658","9423989",TRUE,1952,"11:46:41"
"1959","May","2","11:56:23","1840136","9424324",TRUE,1959,"11:56:48"
"1966","May","2","12:07:52","1840801","9424726",TRUE,1966,"12:08:13"
"1973","May","2","12:08:42","1840034","9424751",TRUE,1973,"12:10:21"
"1980","May","2","12:10:57","1839959","9424836",TRUE,1980,"12:11:40"
"1987","May","2","12:16:49","1840907","9425087",TRUE,1987,"12:17:13"
"1994","May","2","12:17:57","1840444","9425131",TRUE,1994,"12:18:51"
"2001","May","2","12:19:04","1840978","9425188",TRUE,2001,"12:19:31"
"2011","May","2","12:20:27","1840794","9425259",TRUE,2011,"12:22:05"
"2018","May","2","12:22:09","1840794","9425341",TRUE,2018,"12:22:40"
"2025","May","2","12:24:27","1840879","9425449",TRUE,2025,"12:25:16"
"2036","May","2","12:26:07","1840021","9425518",TRUE,2036,"12:27:36"
"2050","May","2","12:27:59","1840958","9425594",TRUE,2050,"12:29:12"
"2060","May","2","12:29:35","1840391","9425656",TRUE,2060,"12:30:51"
"2067","May","2","12:32:02","1841093","9425766",TRUE,2067,"12:32:21"
"2074","May","2","12:33:09","1840278","9425830",TRUE,2074,"12:34:35"
"2087","May","2","12:35:58","1841170","9425946",TRUE,2087,"12:36:42"
"2097","May","2","12:36:55","1840282","9425983",TRUE,2097,"12:39:12"
"2102","May","2","12:42:07","1841220","9426204",TRUE,2102,"12:43:04"
"2115","May","2","12:43:40","1840903","9426252",FALSE,2115,"12:43:40"
"2117","May","2","12:43:53","1841297","9426262",TRUE,2117,"12:45:12"
"2124","May","2","12:45:38","1840577","9426318",TRUE,2124,"12:45:40"
"2224","May","2","12:47:27","1840224","9426388",TRUE,2224,"12:48:54"
"2237","May","2","12:49:49","1840950","9426487",TRUE,2237,"12:50:21"
"2247","May","2","12:51:16","1841259","9426549",TRUE,2247,"12:52:12"
"2260","May","2","12:55:37","1841115","9426724",TRUE,2260,"12:57:06"
"2270","May","2","13:03:31","1840921","9426976",TRUE,2270,"13:03:38"
"2368","May","2","13:04:49","1841101","9427014",TRUE,2368,"13:06:55"
"2381","May","2","13:10:32","1840147","9427200",TRUE,2381,"13:10:36"
"2479","May","2","13:11:45","1840148","9427252",TRUE,2479,"13:12:22"
"2492","May","2","13:20:54","1841264","9427576",TRUE,2492,"13:21:13"
"2499","May","2","13:21:15","1841264","9427589",TRUE,2499,"13:22:01"
"2507","May","2","13:28:32","1841511","9427857",TRUE,2507,"13:29:39"
"2518","May","2","13:29:46","1841511","9427914",TRUE,2518,"13:30:18"
"2526","May","2","13:30:23","1841511","9427937",TRUE,2526,"13:30:55"
"2533","May","2","13:30:56","1841017","9427958",TRUE,2533,"13:32:56"
"2546","May","2","13:34:08","1841033","9428073",TRUE,2546,"13:37:19"
"2559","May","2","13:40:05","1841712","9428282",TRUE,2559,"13:40:44"
"2566","May","2","13:41:12","1840866","9428318",TRUE,2566,"13:44:03"
"2579","May","2","13:49:06","1841413","9428620",TRUE,2579,"13:49:31"
"2586","May","2","13:52:18","1841657","9428727",TRUE,2586,"13:52:40"
"2596","May","2","13:54:39","1840300","9428813",TRUE,2596,"13:56:05"
"2612","May","2","14:03:05","1841694","9429086",TRUE,2612,"14:04:07"
"2622","May","2","14:04:20","1841102","9429122",TRUE,2622,"14:07:43"
"2635","May","2","14:32:59","1841935","9429945",TRUE,2635,"14:33:42"
"2642","May","2","14:36:58","1841813","9430055",TRUE,2642,"14:37:40"
"2650","May","2","14:39:49","1841970","9430131",TRUE,2650,"14:40:07"
"2657","May","2","14:49:24","1841922","9430392",TRUE,2657,"14:50:08"
"2664","May","2","15:00:29","1841664","9430734",TRUE,2664,"15:01:45"
"2672","May","2","15:10:52","1842078","9431047",FALSE,2672,"15:10:52"
"2673","May","2","15:20:40","1842228","9431318",TRUE,2673,"15:21:19"
"2680","May","2","15:29:12","1842279","9431644",TRUE,2680,"15:29:22"
"2687","May","2","15:29:36","1842103","9431665",TRUE,2687,"15:30:27"
"2694","May","2","15:31:03","1842097","9431724",TRUE,2694,"15:31:16"
"2701","May","2","15:34:11","1842229","9431861",TRUE,2701,"15:35:14"
"2708","May","2","15:35:45","1842230","9431919",TRUE,2708,"15:36:42"
"2715","May","2","15:38:14","1842256","9432001",TRUE,2715,"15:38:41"
"2725","May","2","15:41:19","1842253","9432107",TRUE,2725,"15:42:36"
"2738","May","2","15:45:13","1841927","9432253",TRUE,2738,"15:46:42"
"2748","May","2","15:47:17","1841451","9432337",TRUE,2748,"15:48:26"
"2758","May","2","15:48:28","1841451","9432382",TRUE,2758,"15:51:20"
"2768","May","2","15:53:30","1842432","9432582",TRUE,2768,"15:54:55"
"2775","May","2","15:58:15","1840348","9432751",TRUE,2775,"15:58:17"
"2879","May","2","15:58:44","1840348","9432771",TRUE,2879,"16:02:53"
"2900","May","2","16:03:27","1840299","9432937",TRUE,2900,"16:04:24"
"2913","May","2","16:04:25","1840299","9432961",FALSE,2913,"16:04:25"
"2914","May","2","16:18:07","1842394","9433409",TRUE,2914,"16:20:15"
"2924","May","2","16:22:21","1841959","9433532",TRUE,2924,"16:23:15"
"2931","May","2","16:25:47","1842464","9433626",TRUE,2931,"16:26:24"
"2938","May","2","16:39:19","1842330","9434081",TRUE,2938,"16:39:22"
"3040","May","2","16:45:14","1842321","9434267",TRUE,3040,"16:45:58"
"3050","May","2","16:47:36","1842062","9434348",TRUE,3050,"16:47:44"
"3057","May","2","16:50:27","1842311","9434457",TRUE,3057,"16:51:06"
"3064","May","2","16:51:08","1842311","9434470",TRUE,3064,"16:52:01"
"3074","May","2","16:52:47","1842324","9434522",TRUE,3074,"16:53:20"
"3084","May","2","17:07:18","1842932","9434983",TRUE,3084,"17:07:36"
"3091","May","2","17:09:48","1841583","9435059",TRUE,3091,"17:10:44"
"3107","May","2","17:11:12","1841952","9435097",TRUE,3107,"17:11:26"
"3114","May","2","17:11:55","1842554","9435120",TRUE,3114,"17:12:42"
"3124","May","2","17:17:18","1842493","9435317",TRUE,3124,"17:19:06"
"3134","May","2","17:19:32","1842839","9435374",TRUE,3134,"17:19:34"
"3238","May","2","17:29:48","1842034","9435688",TRUE,3238,"17:30:10"
"3245","May","2","17:30:13","1842034","9435700",TRUE,3245,"17:31:11"
"3255","May","2","17:42:28","1842759","9436008",TRUE,3255,"17:43:35"
"3490","May","3","11:23:54","1843384","9437028",TRUE,3490,"11:25:28"
"3497","May","3","11:39:03","1843622","9437405",TRUE,3497,"11:39:47"
"3513","May","3","11:44:05","1843320","9437506",TRUE,3513,"11:44:42"
"3523","May","3","12:21:06","1843773","9438442",TRUE,3523,"12:21:47"
"3530","May","3","12:22:17","1843629","9438468",TRUE,3530,"12:23:08"
"3537","May","3","12:27:48","1843965","9438604",TRUE,3537,"12:28:23"
"3544","May","3","12:28:38","1843965","9438631",TRUE,3544,"12:28:41"
"3648","May","3","12:37:54","1843733","9438922",TRUE,3648,"12:39:07"
"3661","May","3","12:48:50","1843463","9439258",TRUE,3661,"12:50:06"
"3686","May","3","12:50:55","1843367","9439315",TRUE,3686,"12:52:23"
"3702","May","3","12:58:45","1844141","9439596",TRUE,3702,"12:59:57"
"3719","May","3","13:05:45","1844282","9439824",TRUE,3719,"13:06:00"
"3726","May","3","13:09:28","1843912","9439953",TRUE,3726,"13:10:26"
"3733","May","3","13:21:48","1843285","9440347",TRUE,3733,"13:23:37"
"3740","May","3","13:23:40","1843288","9440423",TRUE,3740,"13:24:48"
"3753","May","3","13:25:27","1843921","9440485",TRUE,3753,"13:25:28"
"3857","May","3","13:27:47","1843308","9440582",TRUE,3857,"13:28:21"
"3864","May","3","13:33:02","1843477","9440762",TRUE,3864,"13:33:08"
"3966","May","3","13:33:40","1843477","9440787",FALSE,3966,"13:33:40"
"3967","May","3","13:33:44","1843477","9440791",FALSE,3967,"13:33:44"
"3968","May","3","13:33:55","1843477","9440800",TRUE,3968,"13:34:28"
"3978","May","3","13:39:03","1844327","9440971",TRUE,3978,"13:40:28"
"3985","May","3","13:43:01","1843305","9441130",FALSE,3985,"13:43:01"
"3986","May","3","13:43:15","1843305","9441138",TRUE,3986,"13:44:33"
"3993","May","3","13:57:50","1844629","9441628",TRUE,3993,"14:01:38"
"4018","May","3","14:01:44","1843291","9441777",TRUE,4018,"14:03:18"
"4034","May","3","14:04:05","1844778","9441864",TRUE,4034,"14:05:46"
"4047","May","3","14:06:45","1844397","9441957",TRUE,4047,"14:07:24"
"4054","May","3","14:07:37","1844678","9441991",FALSE,4054,"14:07:37"
"4055","May","3","14:08:14","1843697","9442015",TRUE,4055,"14:09:25"
"4071","May","3","14:10:02","1843745","9442080",TRUE,4071,"14:10:55"
"4078","May","3","14:11:06","1844368","9442118",TRUE,4078,"14:11:58"
"4085","May","3","14:15:59","1844683","9442295",TRUE,4085,"14:17:03"
"4099","May","3","14:24:25","1844510","9442596",TRUE,4099,"14:25:01"
"4107","May","3","14:26:46","1844855","9442675",TRUE,4107,"14:27:21"
"4117","May","3","14:28:28","1844841","9442739",TRUE,4117,"14:32:28"
"4142","May","3","14:33:01","1844369","9442916",TRUE,4142,"14:34:08"
"4149","May","3","14:36:37","1844160","9443047",TRUE,4149,"14:37:35"
"4165","May","3","14:37:38","1844160","9443090",TRUE,4165,"14:38:05"
"4172","May","3","14:38:09","1844160","9443114",TRUE,4172,"14:39:10"
"4179","May","3","14:40:22","1844859","9443203",FALSE,4179,"14:40:22"
"4180","May","3","14:46:41","1844960","9443449",TRUE,4180,"14:47:45"
"4187","May","3","14:49:39","1843898","9443556",TRUE,4187,"14:51:57"
"4215","May","3","14:55:15","1844982","9443755",TRUE,4215,"14:56:30"
"4228","May","3","14:56:31","1844982","9443799",TRUE,4228,"14:57:17"
"4238","May","3","14:58:12","1843507","9443852",TRUE,4238,"14:58:15"
"4338","May","3","15:00:37","1843725","9443963",TRUE,4338,"15:01:55"
"4348","May","3","15:06:06","1845048","9444163",TRUE,4348,"15:06:15"
"4355","May","3","15:08:22","1845032","9444237",TRUE,4355,"15:08:49"
"4362","May","3","15:28:05","1844857","9444900",TRUE,4362,"15:29:52"
"4372","May","3","15:30:45","1845207","9445001",TRUE,4372,"15:30:49"
"4474","May","3","15:31:14","1845207","9445023",FALSE,4474,"15:31:14"
"4475","May","3","15:31:37","1845302","9445040",TRUE,4475,"15:32:30"
"4485","May","3","15:34:44","1845260","9445156",TRUE,4485,"15:35:04"
"4495","May","3","15:39:01","1845220","9445320",TRUE,4495,"15:39:25"
"4505","May","3","15:39:58","1845147","9445366",TRUE,4505,"15:40:31"
"4515","May","3","15:42:25","1845387","9445463",TRUE,4515,"15:43:28"
"4525","May","3","15:43:59","1844461","9445525",TRUE,4525,"15:44:50"
"4532","May","3","15:52:57","1844839","9445846",TRUE,4532,"15:53:56"
"4542","May","3","16:01:24","1845484","9446139",FALSE,4542,"16:01:24"
"4543","May","3","16:02:13","1845506","9446175",FALSE,4543,"16:02:13"
"4544","May","3","16:03:03","1845370","9446215",TRUE,4544,"16:05:25"
"4569","May","3","16:08:15","1844952","9446397",TRUE,4569,"16:08:47"
"4576","May","3","16:08:50","1844952","9446422",TRUE,4576,"16:09:42"
"4586","May","3","16:12:40","1845511","9446575",TRUE,4586,"16:12:44"
"4690","May","3","16:13:59","1843437","9446621",TRUE,4690,"16:14:40"
"4697","May","3","16:14:58","1844450","9446649",TRUE,4697,"16:16:30"
"4716","May","3","16:16:47","1843619","9446722",TRUE,4716,"16:18:49"
"4744","May","3","16:20:42","1843558","9446866",TRUE,4744,"16:22:28"
"4763","May","3","16:26:38","1843648","9447082",TRUE,4763,"16:27:58"
"4776","May","3","16:28:42","1845621","9447180",TRUE,4776,"16:29:32"
"4786","May","3","16:29:53","1845629","9447220",TRUE,4786,"16:31:26"
"4796","May","3","16:31:32","1845685","9447282",TRUE,4796,"16:32:37"
"4806","May","3","16:34:09","1844919","9447384",TRUE,4806,"16:35:13"
"4819","May","3","16:42:09","1845706","9447699",TRUE,4819,"16:42:18"
"4826","May","3","16:43:07","1844911","9447738",TRUE,4826,"16:43:57"
"4836","May","3","16:48:17","1845334","9447922",TRUE,4836,"16:48:42"
"4846","May","3","16:50:32","1845597","9447995",TRUE,4846,"16:51:54"
"4857","May","3","16:55:02","1845874","9448136",FALSE,4857,"16:55:02"
"4858","May","3","16:59:27","1845822","9448251",TRUE,4858,"16:59:39"
"4865","May","3","17:02:56","1844555","9448372",TRUE,4865,"17:04:17"
"4875","May","3","17:10:07","1845949","9448610",TRUE,4875,"17:10:29"
"4882","May","3","17:10:54","1845213","9448637",TRUE,4882,"17:12:44"
"4889","May","3","17:13:38","1845648","9448740",TRUE,4889,"17:15:12"
"4905","May","3","17:17:41","1845840","9448898",TRUE,4905,"17:18:30"
"4915","May","3","17:19:15","1844496","9448959",TRUE,4915,"17:19:56"
"4922","May","3","17:23:15","1844424","9449091",TRUE,4922,"17:23:56"
"4929","May","3","17:23:57","1844424","9449120",TRUE,4929,"17:25:00"
"4942","May","3","17:27:39","1845696","9449262",FALSE,4942,"17:27:39"
"4943","May","3","17:27:44","1845696","9449268",TRUE,4943,"17:28:47"
"4953","May","3","17:29:54","1845585","9449337",TRUE,4953,"17:31:28"
"4975","May","3","17:35:56","1846068","9449538",TRUE,4975,"17:37:11"
"4985","May","3","17:38:42","1845321","9449636",TRUE,4985,"17:38:47"
"5089","May","3","17:39:34","1845321","9449662",FALSE,5089,"17:39:34"
"5090","May","3","17:45:38","1846007","9449858",TRUE,5090,"17:46:15"
"5097","May","3","17:46:55","1844295","9449898",TRUE,5097,"17:48:12"
"5104","May","3","17:49:30","1846134","9449996",TRUE,5104,"17:50:35"
"5114","May","3","17:51:36","1845723","9450066",TRUE,5114,"17:52:42"
"5121","May","3","17:53:26","1846149","9450130",FALSE,5121,"17:53:26"
"5122","May","3","17:54:15","1846257","9450156",TRUE,5122,"17:54:18"
"5224","May","3","17:54:59","1846257","9450183",FALSE,5224,"17:54:59"
"5225","May","3","17:55:12","1845810","9450191",TRUE,5225,"17:57:42"
"5235","May","3","17:57:45","1845782","9450296",TRUE,5235,"18:00:47"
"5261","May","3","18:03:48","1843779","9450519",TRUE,5261,"18:03:56"
"5363","May","3","18:04:59","1843779","9450561",FALSE,5363,"18:04:59"
"5364","May","3","18:05:40","1846169","9450582",TRUE,5364,"18:06:54"
"5374","May","3","18:13:16","1846045","9450847",TRUE,5374,"18:14:21"
"5381","May","3","18:14:33","1846339","9450882",TRUE,5381,"18:15:40"
"5389","May","3","18:17:05","1845980","9450959",TRUE,5389,"18:17:42"
"5624","May","4","11:10:35","1846612","9452309",TRUE,5624,"11:11:16"
"5634","May","4","11:29:56","1846784","9452582",TRUE,5634,"11:31:25"
"5644","May","4","11:32:21","1846574","9452647",TRUE,5644,"11:32:34"
"5651","May","4","11:44:11","1846514","9452842",TRUE,5651,"11:45:31"
"5661","May","4","11:53:04","1846811","9452982",TRUE,5661,"11:55:04"
"5674","May","4","12:03:36","1846513","9453180",TRUE,5674,"12:04:06"
"5681","May","4","12:04:07","1846513","9453202",TRUE,5681,"12:05:14"
"5692","May","4","12:08:28","1846866","9453315",TRUE,5692,"12:09:17"
"5708","May","4","12:27:24","1847062","9453829",TRUE,5708,"12:27:39"
"5808","May","4","12:29:04","1847062","9453879",FALSE,5808,"12:29:04"
"5810","May","4","12:32:17","1847125","9453965",TRUE,5810,"12:33:20"
"5820","May","4","12:38:24","1847016","9454149",TRUE,5820,"12:39:26"
"5827","May","4","12:39:33","1847030","9454181",TRUE,5827,"12:39:41"
"5929","May","4","12:40:18","1846599","9454207",TRUE,5929,"12:42:14"
"5936","May","4","12:46:30","1846881","9454408",TRUE,5936,"12:46:47"
"5944","May","4","12:48:51","1847365","9454500",TRUE,5944,"12:48:57"
"5951","May","4","13:03:44","1847232","9454937",TRUE,5951,"13:04:19"
"5961","May","4","13:04:25","1847355","9454957",FALSE,5961,"13:04:25"
"5962","May","4","13:08:58","1847459","9455085",TRUE,5962,"13:09:55"
"5975","May","4","13:19:35","1847123","9455412",TRUE,5975,"13:20:25"
"5982","May","4","13:20:29","1847123","9455452",TRUE,5982,"13:22:08"
"5998","May","4","13:26:36","1847127","9455658",TRUE,5998,"13:29:35"
"6023","May","4","13:29:46","1846879","9455781",TRUE,6023,"13:33:04"
"6032","May","4","13:35:32","1847191","9455991",FALSE,6032,"13:35:32"
"6033","May","4","13:38:13","1846665","9456111",FALSE,6033,"13:38:13"
"6034","May","4","13:38:19","1846665","9456114",TRUE,6034,"13:38:37"
"6041","May","4","13:40:46","1847151","9456192",TRUE,6041,"13:42:44"
"6051","May","4","13:42:59","1847739","9456275",TRUE,6051,"13:43:29"
"6058","May","4","13:43:58","1847409","9456309",TRUE,6058,"13:45:02"
"6069","May","4","13:45:29","1847847","9456358",TRUE,6069,"13:46:00"
"6077","May","4","13:47:46","1847657","9456449",TRUE,6077,"13:49:05"
"6085","May","4","13:49:06","1847657","9456502",TRUE,6085,"13:49:27"
"6092","May","4","13:51:05","1847767","9456576",TRUE,6092,"13:52:15"
"6105","May","4","13:53:24","1847789","9456652",TRUE,6105,"13:54:16"
"6124","May","4","13:54:18","1847765","9456682",TRUE,6124,"13:55:42"
"6135","May","4","13:59:13","1847810","9456862",TRUE,6135,"14:00:25"
"6146","May","4","14:00:28","1847810","9456913",FALSE,6146,"14:00:28"
"6147","May","4","14:00:49","1847249","9456924",TRUE,6147,"14:02:53"
"6157","May","4","14:03:28","1846720","9457026",TRUE,6157,"14:04:27"
"6170","May","4","14:05:06","1846969","9457090",TRUE,6170,"14:06:34"
"6178","May","4","14:07:59","1847754","9457188",TRUE,6178,"14:08:57"
"6189","May","4","14:11:57","1847947","9457364",TRUE,6189,"14:12:38"
"6196","May","4","14:13:15","1847367","9457401",FALSE,6196,"14:13:15"
"6197","May","4","14:17:38","1847603","9457549",TRUE,6197,"14:18:40"
"6205","May","4","14:18:57","1848112","9457596",TRUE,6205,"14:19:51"
"6212","May","4","14:23:45","1847921","9457770",TRUE,6212,"14:27:13"
"6220","May","4","14:41:00","1848042","9458354",TRUE,6220,"14:42:07"
"6228","May","4","14:42:17","1848001","9458403",TRUE,6228,"14:45:16"
"6247","May","4","14:45:54","1846991","9458535",FALSE,6247,"14:45:54"
"6248","May","4","14:47:20","1847724","9458592",TRUE,6248,"14:48:10"
"6255","May","4","14:54:56","1847193","9458914",TRUE,6255,"14:56:52"
"6265","May","4","14:57:32","1847164","9459011",TRUE,6265,"14:57:34"
"6370","May","4","14:58:12","1848270","9459039",TRUE,6370,"15:00:53"
"6386","May","4","15:01:35","1847328","9459167",TRUE,6386,"15:03:03"
"6405","May","4","15:12:15","1848157","9459550",TRUE,6405,"15:13:43"
"6418","May","4","15:14:02","1847869","9459613",TRUE,6418,"15:14:40"
"6425","May","4","15:15:18","1848160","9459671",TRUE,6425,"15:16:26"
"6435","May","4","15:16:46","1847222","9459733",FALSE,6435,"15:16:46"
"6436","May","4","15:18:31","1848062","9459798",TRUE,6436,"15:20:13"
"6446","May","4","15:23:01","1848068","9459961",TRUE,6446,"15:24:06"
"6453","May","4","15:26:51","1847206","9460104",TRUE,6453,"15:26:55"
"6553","May","4","15:28:34","1848100","9460172",TRUE,6553,"15:29:07"
